rdoIdx     armIdx    refApvIdx    apvIdx    sigElecChanId    glbElecChanId    glbGeomChanId
3    2    8    12    30    17438    17671
3    2    8    12    31    17439    17799
3    2    8    12    32    17440    17416
3    2    8    12    33    17441    17544
3    2    8    12    34    17442    17672
3    2    8    12    35    17443    17800
3    2    8    12    36    17444    17417
3    2    8    12    37    17445    17545
3    2    8    12    38    17446    17673
3    2    8    12    39    17447    17801
3    2    8    12    40    17448    17418
3    2    8    12    41    17449    17546
3    2    8    12    42    17450    17674
3    2    8    12    43    17451    17802
3    2    8    12    44    17452    17419
3    2    8    12    45    17453    17547
3    2    8    12    46    17454    17675
3    2    8    12    47    17455    17803
3    2    8    12    48    17456    17420
3    2    8    12    49    17457    17548
3    2    8    12    50    17458    17676
3    2    8    12    51    17459    17804
3    2    8    12    52    17460    17421
3    2    8    12    53    17461    17549
3    2    8    12    54    17462    17677
3    2    8    12    55    17463    17805
3    2    8    12    56    17464    17422
3    2    8    12    57    17465    17550
3    2    8    12    58    17466    17678
3    2    8    12    59    17467    17806
3    2    8    12    60    17468    17423
3    2    8    12    61    17469    17551
3    2    8    12    62    17470    17679
3    2    8    12    63    17471    17807
3    2    8    12    64    17472    17424
3    2    8    12    65    17473    17552
3    2    8    12    66    17474    17680
3    2    8    12    67    17475    17808
3    2    8    12    68    17476    17425
3    2    8    12    69    17477    17553
3    2    8    12    70    17478    17681
3    2    8    12    71    17479    17809
3    2    8    12    72    17480    17426
3    2    8    12    73    17481    17554
3    2    8    12    74    17482    17682
3    2    8    12    75    17483    17810
3    2    8    12    76    17484    17427
3    2    8    12    77    17485    17555
3    2    8    12    78    17486    17683
3    2    8    12    79    17487    17811
3    2    8    12    80    17488    17428
3    2    8    12    81    17489    17556
3    2    8    12    82    17490    17684
3    2    8    12    83    17491    17812
3    2    8    12    84    17492    17429
3    2    8    12    85    17493    17557
3    2    8    12    86    17494    17685
3    2    8    12    87    17495    17813
3    2    8    12    88    17496    17430
3    2    8    12    89    17497    17558
3    2    8    12    90    17498    17686
3    2    8    12    91    17499    17814
3    2    8    12    92    17500    17431
3    2    8    12    93    17501    17559
3    2    8    12    94    17502    17687
3    2    8    12    95    17503    17815
3    2    8    12    96    17504    17432
3    2    8    12    97    17505    17560
3    2    8    12    98    17506    17688
3    2    8    12    99    17507    17816
3    2    8    12    100    17508    17433
3    2    8    12    101    17509    17561
3    2    8    12    102    17510    17689
3    2    8    12    103    17511    17817
3    2    8    12    104    17512    17434
3    2    8    12    105    17513    17562
3    2    8    12    106    17514    17690
3    2    8    12    107    17515    17818
3    2    8    12    108    17516    17435
3    2    8    12    109    17517    17563
3    2    8    12    110    17518    17691
3    2    8    12    111    17519    17819
3    2    8    12    112    17520    17436
3    2    8    12    113    17521    17564
3    2    8    12    114    17522    17692
3    2    8    12    115    17523    17820
3    2    8    12    116    17524    17437
3    2    8    12    117    17525    17565
3    2    8    12    118    17526    17693
3    2    8    12    119    17527    17821
3    2    8    12    120    17528    17438
3    2    8    12    121    17529    17566
3    2    8    12    122    17530    17694
3    2    8    12    123    17531    17822
3    2    8    12    124    17532    17439
3    2    8    12    125    17533    17567
3    2    8    12    126    17534    17695
3    2    8    12    127    17535    17823
3    2    9    13    0    17536    17440
3    2    9    13    1    17537    17568
3    2    9    13    2    17538    17696
3    2    9    13    3    17539    17824
3    2    9    13    4    17540    17441
3    2    9    13    5    17541    17569
3    2    9    13    6    17542    17697
3    2    9    13    7    17543    17825
3    2    9    13    8    17544    17442
3    2    9    13    9    17545    17570
3    2    9    13    10    17546    17698
3    2    9    13    11    17547    17826
3    2    9    13    12    17548    17443
3    2    9    13    13    17549    17571
3    2    9    13    14    17550    17699
3    2    9    13    15    17551    17827
3    2    9    13    16    17552    17444
3    2    9    13    17    17553    17572
3    2    9    13    18    17554    17700
3    2    9    13    19    17555    17828
3    2    9    13    20    17556    17445
3    2    9    13    21    17557    17573
3    2    9    13    22    17558    17701
3    2    9    13    23    17559    17829
3    2    9    13    24    17560    17446
3    2    9    13    25    17561    17574
3    2    9    13    26    17562    17702
3    2    9    13    27    17563    17830
3    2    9    13    28    17564    17447
3    2    9    13    29    17565    17575
3    2    9    13    30    17566    17703
3    2    9    13    31    17567    17831
3    2    9    13    32    17568    17448
3    2    9    13    33    17569    17576
3    2    9    13    34    17570    17704
3    2    9    13    35    17571    17832
3    2    9    13    36    17572    17449
3    2    9    13    37    17573    17577
3    2    9    13    38    17574    17705
3    2    9    13    39    17575    17833
3    2    9    13    40    17576    17450
3    2    9    13    41    17577    17578
3    2    9    13    42    17578    17706
3    2    9    13    43    17579    17834
3    2    9    13    44    17580    17451
3    2    9    13    45    17581    17579
3    2    9    13    46    17582    17707
3    2    9    13    47    17583    17835
3    2    9    13    48    17584    17452
3    2    9    13    49    17585    17580
3    2    9    13    50    17586    17708
3    2    9    13    51    17587    17836
3    2    9    13    52    17588    17453
3    2    9    13    53    17589    17581
3    2    9    13    54    17590    17709
3    2    9    13    55    17591    17837
3    2    9    13    56    17592    17454
3    2    9    13    57    17593    17582
3    2    9    13    58    17594    17710
3    2    9    13    59    17595    17838
3    2    9    13    60    17596    17455
3    2    9    13    61    17597    17583
3    2    9    13    62    17598    17711
3    2    9    13    63    17599    17839
3    2    9    13    64    17600    17456
3    2    9    13    65    17601    17584
3    2    9    13    66    17602    17712
3    2    9    13    67    17603    17840
3    2    9    13    68    17604    17457
3    2    9    13    69    17605    17585
3    2    9    13    70    17606    17713
3    2    9    13    71    17607    17841
3    2    9    13    72    17608    17458
3    2    9    13    73    17609    17586
3    2    9    13    74    17610    17714
3    2    9    13    75    17611    17842
3    2    9    13    76    17612    17459
3    2    9    13    77    17613    17587
3    2    9    13    78    17614    17715
3    2    9    13    79    17615    17843
3    2    9    13    80    17616    17460
3    2    9    13    81    17617    17588
3    2    9    13    82    17618    17716
3    2    9    13    83    17619    17844
3    2    9    13    84    17620    17461
3    2    9    13    85    17621    17589
3    2    9    13    86    17622    17717
3    2    9    13    87    17623    17845
3    2    9    13    88    17624    17462
3    2    9    13    89    17625    17590
3    2    9    13    90    17626    17718
3    2    9    13    91    17627    17846
3    2    9    13    92    17628    17463
3    2    9    13    93    17629    17591
3    2    9    13    94    17630    17719
3    2    9    13    95    17631    17847
3    2    9    13    96    17632    17464
3    2    9    13    97    17633    17592
3    2    9    13    98    17634    17720
3    2    9    13    99    17635    17848
3    2    9    13    100    17636    17465
3    2    9    13    101    17637    17593
3    2    9    13    102    17638    17721
3    2    9    13    103    17639    17849
3    2    9    13    104    17640    17466
3    2    9    13    105    17641    17594
3    2    9    13    106    17642    17722
3    2    9    13    107    17643    17850
3    2    9    13    108    17644    17467
3    2    9    13    109    17645    17595
3    2    9    13    110    17646    17723
3    2    9    13    111    17647    17851
3    2    9    13    112    17648    17468
3    2    9    13    113    17649    17596
3    2    9    13    114    17650    17724
3    2    9    13    115    17651    17852
3    2    9    13    116    17652    17469
3    2    9    13    117    17653    17597
3    2    9    13    118    17654    17725
3    2    9    13    119    17655    17853
3    2    9    13    120    17656    17470
3    2    9    13    121    17657    17598
3    2    9    13    122    17658    17726
3    2    9    13    123    17659    17854
3    2    9    13    124    17660    17471
3    2    9    13    125    17661    17599
3    2    9    13    126    17662    17727
3    2    9    13    127    17663    17855
3    2    10    14    0    17664    17856
3    2    10    14    1    17665    17728
3    2    10    14    2    17666    17600
3    2    10    14    3    17667    17472
3    2    10    14    4    17668    17857
3    2    10    14    5    17669    17729
3    2    10    14    6    17670    17601
3    2    10    14    7    17671    17473
3    2    10    14    8    17672    17858
3    2    10    14    9    17673    17730
3    2    10    14    10    17674    17602
3    2    10    14    11    17675    17474
3    2    10    14    12    17676    17859
3    2    10    14    13    17677    17731
3    2    10    14    14    17678    17603
3    2    10    14    15    17679    17475
3    2    10    14    16    17680    17860
3    2    10    14    17    17681    17732
3    2    10    14    18    17682    17604
3    2    10    14    19    17683    17476
3    2    10    14    20    17684    17861
3    2    10    14    21    17685    17733
3    2    10    14    22    17686    17605
3    2    10    14    23    17687    17477
3    2    10    14    24    17688    17862
3    2    10    14    25    17689    17734
3    2    10    14    26    17690    17606
3    2    10    14    27    17691    17478
3    2    10    14    28    17692    17863
3    2    10    14    29    17693    17735
3    2    10    14    30    17694    17607
3    2    10    14    31    17695    17479
3    2    10    14    32    17696    17864
3    2    10    14    33    17697    17736
3    2    10    14    34    17698    17608
3    2    10    14    35    17699    17480
3    2    10    14    36    17700    17865
3    2    10    14    37    17701    17737
3    2    10    14    38    17702    17609
3    2    10    14    39    17703    17481
3    2    10    14    40    17704    17866
3    2    10    14    41    17705    17738
3    2    10    14    42    17706    17610
3    2    10    14    43    17707    17482
3    2    10    14    44    17708    17867
3    2    10    14    45    17709    17739
3    2    10    14    46    17710    17611
3    2    10    14    47    17711    17483
3    2    10    14    48    17712    17868
3    2    10    14    49    17713    17740
3    2    10    14    50    17714    17612
3    2    10    14    51    17715    17484
3    2    10    14    52    17716    17869
3    2    10    14    53    17717    17741
3    2    10    14    54    17718    17613
3    2    10    14    55    17719    17485
3    2    10    14    56    17720    17870
3    2    10    14    57    17721    17742
3    2    10    14    58    17722    17614
3    2    10    14    59    17723    17486
3    2    10    14    60    17724    17871
3    2    10    14    61    17725    17743
3    2    10    14    62    17726    17615
3    2    10    14    63    17727    17487
3    2    10    14    64    17728    17872
3    2    10    14    65    17729    17744
3    2    10    14    66    17730    17616
3    2    10    14    67    17731    17488
3    2    10    14    68    17732    17873
3    2    10    14    69    17733    17745
3    2    10    14    70    17734    17617
3    2    10    14    71    17735    17489
3    2    10    14    72    17736    17874
3    2    10    14    73    17737    17746
3    2    10    14    74    17738    17618
3    2    10    14    75    17739    17490
3    2    10    14    76    17740    17875
3    2    10    14    77    17741    17747
3    2    10    14    78    17742    17619
3    2    10    14    79    17743    17491
3    2    10    14    80    17744    17876
3    2    10    14    81    17745    17748
3    2    10    14    82    17746    17620
3    2    10    14    83    17747    17492
3    2    10    14    84    17748    17877
3    2    10    14    85    17749    17749
3    2    10    14    86    17750    17621
3    2    10    14    87    17751    17493
3    2    10    14    88    17752    17878
3    2    10    14    89    17753    17750
3    2    10    14    90    17754    17622
3    2    10    14    91    17755    17494
3    2    10    14    92    17756    17879
3    2    10    14    93    17757    17751
3    2    10    14    94    17758    17623
3    2    10    14    95    17759    17495
3    2    10    14    96    17760    17880
3    2    10    14    97    17761    17752
3    2    10    14    98    17762    17624
3    2    10    14    99    17763    17496
3    2    10    14    100    17764    17881
3    2    10    14    101    17765    17753
3    2    10    14    102    17766    17625
3    2    10    14    103    17767    17497
3    2    10    14    104    17768    17882
3    2    10    14    105    17769    17754
3    2    10    14    106    17770    17626
3    2    10    14    107    17771    17498
3    2    10    14    108    17772    17883
3    2    10    14    109    17773    17755
3    2    10    14    110    17774    17627
3    2    10    14    111    17775    17499
3    2    10    14    112    17776    17884
3    2    10    14    113    17777    17756
3    2    10    14    114    17778    17628
3    2    10    14    115    17779    17500
3    2    10    14    116    17780    17885
3    2    10    14    117    17781    17757
3    2    10    14    118    17782    17629
3    2    10    14    119    17783    17501
3    2    10    14    120    17784    17886
3    2    10    14    121    17785    17758
3    2    10    14    122    17786    17630
3    2    10    14    123    17787    17502
3    2    10    14    124    17788    17887
3    2    10    14    125    17789    17759
3    2    10    14    126    17790    17631
3    2    10    14    127    17791    17503
3    2    11    15    0    17792    17888
3    2    11    15    1    17793    17760
3    2    11    15    2    17794    17632
3    2    11    15    3    17795    17504
3    2    11    15    4    17796    17889
3    2    11    15    5    17797    17761
3    2    11    15    6    17798    17633
3    2    11    15    7    17799    17505
3    2    11    15    8    17800    17890
3    2    11    15    9    17801    17762
3    2    11    15    10    17802    17634
3    2    11    15    11    17803    17506
3    2    11    15    12    17804    17891
3    2    11    15    13    17805    17763
3    2    11    15    14    17806    17635
3    2    11    15    15    17807    17507
3    2    11    15    16    17808    17892
3    2    11    15    17    17809    17764
3    2    11    15    18    17810    17636
3    2    11    15    19    17811    17508
3    2    11    15    20    17812    17893
3    2    11    15    21    17813    17765
3    2    11    15    22    17814    17637
3    2    11    15    23    17815    17509
3    2    11    15    24    17816    17894
3    2    11    15    25    17817    17766
3    2    11    15    26    17818    17638
3    2    11    15    27    17819    17510
3    2    11    15    28    17820    17895
3    2    11    15    29    17821    17767
3    2    11    15    30    17822    17639
3    2    11    15    31    17823    17511
3    2    11    15    32    17824    17896
3    2    11    15    33    17825    17768
3    2    11    15    34    17826    17640
3    2    11    15    35    17827    17512
3    2    11    15    36    17828    17897
3    2    11    15    37    17829    17769
3    2    11    15    38    17830    17641
3    2    11    15    39    17831    17513
3    2    11    15    40    17832    17898
3    2    11    15    41    17833    17770
3    2    11    15    42    17834    17642
3    2    11    15    43    17835    17514
3    2    11    15    44    17836    17899
3    2    11    15    45    17837    17771
3    2    11    15    46    17838    17643
3    2    11    15    47    17839    17515
3    2    11    15    48    17840    17900
3    2    11    15    49    17841    17772
3    2    11    15    50    17842    17644
3    2    11    15    51    17843    17516
3    2    11    15    52    17844    17901
3    2    11    15    53    17845    17773
3    2    11    15    54    17846    17645
3    2    11    15    55    17847    17517
3    2    11    15    56    17848    17902
3    2    11    15    57    17849    17774
3    2    11    15    58    17850    17646
3    2    11    15    59    17851    17518
3    2    11    15    60    17852    17903
3    2    11    15    61    17853    17775
3    2    11    15    62    17854    17647
3    2    11    15    63    17855    17519
3    2    11    15    64    17856    17904
3    2    11    15    65    17857    17776
3    2    11    15    66    17858    17648
3    2    11    15    67    17859    17520
3    2    11    15    68    17860    17905
3    2    11    15    69    17861    17777
3    2    11    15    70    17862    17649
3    2    11    15    71    17863    17521
3    2    11    15    72    17864    17906
3    2    11    15    73    17865    17778
3    2    11    15    74    17866    17650
3    2    11    15    75    17867    17522
3    2    11    15    76    17868    17907
3    2    11    15    77    17869    17779
3    2    11    15    78    17870    17651
3    2    11    15    79    17871    17523
3    2    11    15    80    17872    17908
3    2    11    15    81    17873    17780
3    2    11    15    82    17874    17652
3    2    11    15    83    17875    17524
3    2    11    15    84    17876    17909
3    2    11    15    85    17877    17781
3    2    11    15    86    17878    17653
3    2    11    15    87    17879    17525
3    2    11    15    88    17880    17910
3    2    11    15    89    17881    17782
3    2    11    15    90    17882    17654
3    2    11    15    91    17883    17526
3    2    11    15    92    17884    17911
3    2    11    15    93    17885    17783
3    2    11    15    94    17886    17655
3    2    11    15    95    17887    17527
3    2    11    15    96    17888    17912
3    2    11    15    97    17889    17784
3    2    11    15    98    17890    17656
3    2    11    15    99    17891    17528
3    2    11    15    100    17892    17913
3    2    11    15    101    17893    17785
3    2    11    15    102    17894    17657
3    2    11    15    103    17895    17529
3    2    11    15    104    17896    17914
3    2    11    15    105    17897    17786
3    2    11    15    106    17898    17658
3    2    11    15    107    17899    17530
3    2    11    15    108    17900    17915
3    2    11    15    109    17901    17787
3    2    11    15    110    17902    17659
3    2    11    15    111    17903    17531
3    2    11    15    112    17904    17916
3    2    11    15    113    17905    17788
3    2    11    15    114    17906    17660
3    2    11    15    115    17907    17532
3    2    11    15    116    17908    17917
3    2    11    15    117    17909    17789
3    2    11    15    118    17910    17661
3    2    11    15    119    17911    17533
3    2    11    15    120    17912    17918
3    2    11    15    121    17913    17790
3    2    11    15    122    17914    17662
3    2    11    15    123    17915    17534
3    2    11    15    124    17916    17919
3    2    11    15    125    17917    17791
3    2    11    15    126    17918    17663
3    2    11    15    127    17919    17535
3    2    12    16    0    17920    17920
3    2    12    16    1    17921    18048
3    2    12    16    2    17922    18176
3    2    12    16    3    17923    18304
3    2    12    16    4    17924    17921
3    2    12    16    5    17925    18049
3    2    12    16    6    17926    18177
3    2    12    16    7    17927    18305
3    2    12    16    8    17928    17922
3    2    12    16    9    17929    18050
3    2    12    16    10    17930    18178
3    2    12    16    11    17931    18306
3    2    12    16    12    17932    17923
3    2    12    16    13    17933    18051
3    2    12    16    14    17934    18179
3    2    12    16    15    17935    18307
3    2    12    16    16    17936    17924
3    2    12    16    17    17937    18052
3    2    12    16    18    17938    18180
3    2    12    16    19    17939    18308
3    2    12    16    20    17940    17925
3    2    12    16    21    17941    18053
3    2    12    16    22    17942    18181
3    2    12    16    23    17943    18309
3    2    12    16    24    17944    17926
3    2    12    16    25    17945    18054
3    2    12    16    26    17946    18182
3    2    12    16    27    17947    18310
3    2    12    16    28    17948    17927
3    2    12    16    29    17949    18055
3    2    12    16    30    17950    18183
3    2    12    16    31    17951    18311
3    2    12    16    32    17952    17928
3    2    12    16    33    17953    18056
3    2    12    16    34    17954    18184
3    2    12    16    35    17955    18312
3    2    12    16    36    17956    17929
3    2    12    16    37    17957    18057
3    2    12    16    38    17958    18185
3    2    12    16    39    17959    18313
3    2    12    16    40    17960    17930
3    2    12    16    41    17961    18058
3    2    12    16    42    17962    18186
3    2    12    16    43    17963    18314
3    2    12    16    44    17964    17931
3    2    12    16    45    17965    18059
3    2    12    16    46    17966    18187
3    2    12    16    47    17967    18315
3    2    12    16    48    17968    17932
3    2    12    16    49    17969    18060
3    2    12    16    50    17970    18188
3    2    12    16    51    17971    18316
3    2    12    16    52    17972    17933
3    2    12    16    53    17973    18061
3    2    12    16    54    17974    18189
3    2    12    16    55    17975    18317
3    2    12    16    56    17976    17934
3    2    12    16    57    17977    18062
3    2    12    16    58    17978    18190
3    2    12    16    59    17979    18318
3    2    12    16    60    17980    17935
3    2    12    16    61    17981    18063
3    2    12    16    62    17982    18191
3    2    12    16    63    17983    18319
3    2    12    16    64    17984    17936
3    2    12    16    65    17985    18064
3    2    12    16    66    17986    18192
3    2    12    16    67    17987    18320
3    2    12    16    68    17988    17937
3    2    12    16    69    17989    18065
3    2    12    16    70    17990    18193
3    2    12    16    71    17991    18321
3    2    12    16    72    17992    17938
3    2    12    16    73    17993    18066
3    2    12    16    74    17994    18194
3    2    12    16    75    17995    18322
3    2    12    16    76    17996    17939
3    2    12    16    77    17997    18067
3    2    12    16    78    17998    18195
3    2    12    16    79    17999    18323
3    2    12    16    80    18000    17940
3    2    12    16    81    18001    18068
3    2    12    16    82    18002    18196
3    2    12    16    83    18003    18324
3    2    12    16    84    18004    17941
3    2    12    16    85    18005    18069
3    2    12    16    86    18006    18197
3    2    12    16    87    18007    18325
3    2    12    16    88    18008    17942
3    2    12    16    89    18009    18070
3    2    12    16    90    18010    18198
3    2    12    16    91    18011    18326
3    2    12    16    92    18012    17943
3    2    12    16    93    18013    18071
3    2    12    16    94    18014    18199
3    2    12    16    95    18015    18327
3    2    12    16    96    18016    17944
3    2    12    16    97    18017    18072
3    2    12    16    98    18018    18200
3    2    12    16    99    18019    18328
3    2    12    16    100    18020    17945
3    2    12    16    101    18021    18073
3    2    12    16    102    18022    18201
3    2    12    16    103    18023    18329
3    2    12    16    104    18024    17946
3    2    12    16    105    18025    18074
3    2    12    16    106    18026    18202
3    2    12    16    107    18027    18330
3    2    12    16    108    18028    17947
3    2    12    16    109    18029    18075
3    2    12    16    110    18030    18203
3    2    12    16    111    18031    18331
3    2    12    16    112    18032    17948
3    2    12    16    113    18033    18076
3    2    12    16    114    18034    18204
3    2    12    16    115    18035    18332
3    2    12    16    116    18036    17949
3    2    12    16    117    18037    18077
3    2    12    16    118    18038    18205
3    2    12    16    119    18039    18333
3    2    12    16    120    18040    17950
3    2    12    16    121    18041    18078
3    2    12    16    122    18042    18206
3    2    12    16    123    18043    18334
3    2    12    16    124    18044    17951
3    2    12    16    125    18045    18079
3    2    12    16    126    18046    18207
3    2    12    16    127    18047    18335
3    2    13    17    0    18048    18336
3    2    13    17    1    18049    18208
3    2    13    17    2    18050    18080
3    2    13    17    3    18051    17952
3    2    13    17    4    18052    18337
3    2    13    17    5    18053    18209
3    2    13    17    6    18054    18081
3    2    13    17    7    18055    17953
3    2    13    17    8    18056    18338
3    2    13    17    9    18057    18210
3    2    13    17    10    18058    18082
3    2    13    17    11    18059    17954
3    2    13    17    12    18060    18339
3    2    13    17    13    18061    18211
3    2    13    17    14    18062    18083
3    2    13    17    15    18063    17955
3    2    13    17    16    18064    18340
3    2    13    17    17    18065    18212
3    2    13    17    18    18066    18084
3    2    13    17    19    18067    17956
3    2    13    17    20    18068    18341
3    2    13    17    21    18069    18213
3    2    13    17    22    18070    18085
3    2    13    17    23    18071    17957
3    2    13    17    24    18072    18342
3    2    13    17    25    18073    18214
3    2    13    17    26    18074    18086
3    2    13    17    27    18075    17958
3    2    13    17    28    18076    18343
3    2    13    17    29    18077    18215
3    2    13    17    30    18078    18087
3    2    13    17    31    18079    17959
3    2    13    17    32    18080    18344
3    2    13    17    33    18081    18216
3    2    13    17    34    18082    18088
3    2    13    17    35    18083    17960
3    2    13    17    36    18084    18345
3    2    13    17    37    18085    18217
3    2    13    17    38    18086    18089
3    2    13    17    39    18087    17961
3    2    13    17    40    18088    18346
3    2    13    17    41    18089    18218
3    2    13    17    42    18090    18090
3    2    13    17    43    18091    17962
3    2    13    17    44    18092    18347
3    2    13    17    45    18093    18219
3    2    13    17    46    18094    18091
3    2    13    17    47    18095    17963
3    2    13    17    48    18096    18348
3    2    13    17    49    18097    18220
3    2    13    17    50    18098    18092
3    2    13    17    51    18099    17964
3    2    13    17    52    18100    18349
3    2    13    17    53    18101    18221
3    2    13    17    54    18102    18093
3    2    13    17    55    18103    17965
3    2    13    17    56    18104    18350
3    2    13    17    57    18105    18222
3    2    13    17    58    18106    18094
3    2    13    17    59    18107    17966
3    2    13    17    60    18108    18351
3    2    13    17    61    18109    18223
3    2    13    17    62    18110    18095
3    2    13    17    63    18111    17967
3    2    13    17    64    18112    18352
3    2    13    17    65    18113    18224
3    2    13    17    66    18114    18096
3    2    13    17    67    18115    17968
3    2    13    17    68    18116    18353
3    2    13    17    69    18117    18225
3    2    13    17    70    18118    18097
3    2    13    17    71    18119    17969
3    2    13    17    72    18120    18354
3    2    13    17    73    18121    18226
3    2    13    17    74    18122    18098
3    2    13    17    75    18123    17970
3    2    13    17    76    18124    18355
3    2    13    17    77    18125    18227
3    2    13    17    78    18126    18099
3    2    13    17    79    18127    17971
3    2    13    17    80    18128    18356
3    2    13    17    81    18129    18228
3    2    13    17    82    18130    18100
3    2    13    17    83    18131    17972
3    2    13    17    84    18132    18357
3    2    13    17    85    18133    18229
3    2    13    17    86    18134    18101
3    2    13    17    87    18135    17973
3    2    13    17    88    18136    18358
3    2    13    17    89    18137    18230
3    2    13    17    90    18138    18102
3    2    13    17    91    18139    17974
3    2    13    17    92    18140    18359
3    2    13    17    93    18141    18231
3    2    13    17    94    18142    18103
3    2    13    17    95    18143    17975
3    2    13    17    96    18144    18360
3    2    13    17    97    18145    18232
3    2    13    17    98    18146    18104
3    2    13    17    99    18147    17976
3    2    13    17    100    18148    18361
3    2    13    17    101    18149    18233
3    2    13    17    102    18150    18105
3    2    13    17    103    18151    17977
3    2    13    17    104    18152    18362
3    2    13    17    105    18153    18234
3    2    13    17    106    18154    18106
3    2    13    17    107    18155    17978
3    2    13    17    108    18156    18363
3    2    13    17    109    18157    18235
3    2    13    17    110    18158    18107
3    2    13    17    111    18159    17979
3    2    13    17    112    18160    18364
3    2    13    17    113    18161    18236
3    2    13    17    114    18162    18108
3    2    13    17    115    18163    17980
3    2    13    17    116    18164    18365
3    2    13    17    117    18165    18237
3    2    13    17    118    18166    18109
3    2    13    17    119    18167    17981
3    2    13    17    120    18168    18366
3    2    13    17    121    18169    18238
3    2    13    17    122    18170    18110
3    2    13    17    123    18171    17982
3    2    13    17    124    18172    18367
3    2    13    17    125    18173    18239
3    2    13    17    126    18174    18111
3    2    13    17    127    18175    17983
3    2    14    18    0    18176    17984
3    2    14    18    1    18177    18112
3    2    14    18    2    18178    18240
3    2    14    18    3    18179    18368
3    2    14    18    4    18180    17985
3    2    14    18    5    18181    18113
3    2    14    18    6    18182    18241
3    2    14    18    7    18183    18369
3    2    14    18    8    18184    17986
3    2    14    18    9    18185    18114
3    2    14    18    10    18186    18242
3    2    14    18    11    18187    18370
3    2    14    18    12    18188    17987
3    2    14    18    13    18189    18115
3    2    14    18    14    18190    18243
3    2    14    18    15    18191    18371
3    2    14    18    16    18192    17988
3    2    14    18    17    18193    18116
3    2    14    18    18    18194    18244
3    2    14    18    19    18195    18372
3    2    14    18    20    18196    17989
3    2    14    18    21    18197    18117
3    2    14    18    22    18198    18245
3    2    14    18    23    18199    18373
3    2    14    18    24    18200    17990
3    2    14    18    25    18201    18118
3    2    14    18    26    18202    18246
3    2    14    18    27    18203    18374
3    2    14    18    28    18204    17991
3    2    14    18    29    18205    18119
3    2    14    18    30    18206    18247
3    2    14    18    31    18207    18375
3    2    14    18    32    18208    17992
3    2    14    18    33    18209    18120
3    2    14    18    34    18210    18248
3    2    14    18    35    18211    18376
3    2    14    18    36    18212    17993
3    2    14    18    37    18213    18121
3    2    14    18    38    18214    18249
3    2    14    18    39    18215    18377
3    2    14    18    40    18216    17994
3    2    14    18    41    18217    18122
3    2    14    18    42    18218    18250
3    2    14    18    43    18219    18378
3    2    14    18    44    18220    17995
3    2    14    18    45    18221    18123
3    2    14    18    46    18222    18251
3    2    14    18    47    18223    18379
3    2    14    18    48    18224    17996
3    2    14    18    49    18225    18124
3    2    14    18    50    18226    18252
3    2    14    18    51    18227    18380
3    2    14    18    52    18228    17997
3    2    14    18    53    18229    18125
3    2    14    18    54    18230    18253
3    2    14    18    55    18231    18381
3    2    14    18    56    18232    17998
3    2    14    18    57    18233    18126
3    2    14    18    58    18234    18254
3    2    14    18    59    18235    18382
3    2    14    18    60    18236    17999
3    2    14    18    61    18237    18127
3    2    14    18    62    18238    18255
3    2    14    18    63    18239    18383
3    2    14    18    64    18240    18000
3    2    14    18    65    18241    18128
3    2    14    18    66    18242    18256
3    2    14    18    67    18243    18384
3    2    14    18    68    18244    18001
3    2    14    18    69    18245    18129
3    2    14    18    70    18246    18257
3    2    14    18    71    18247    18385
3    2    14    18    72    18248    18002
3    2    14    18    73    18249    18130
3    2    14    18    74    18250    18258
3    2    14    18    75    18251    18386
3    2    14    18    76    18252    18003
3    2    14    18    77    18253    18131
3    2    14    18    78    18254    18259
3    2    14    18    79    18255    18387
3    2    14    18    80    18256    18004
3    2    14    18    81    18257    18132
3    2    14    18    82    18258    18260
3    2    14    18    83    18259    18388
3    2    14    18    84    18260    18005
3    2    14    18    85    18261    18133
3    2    14    18    86    18262    18261
3    2    14    18    87    18263    18389
3    2    14    18    88    18264    18006
3    2    14    18    89    18265    18134
3    2    14    18    90    18266    18262
3    2    14    18    91    18267    18390
3    2    14    18    92    18268    18007
3    2    14    18    93    18269    18135
3    2    14    18    94    18270    18263
3    2    14    18    95    18271    18391
3    2    14    18    96    18272    18008
3    2    14    18    97    18273    18136
3    2    14    18    98    18274    18264
3    2    14    18    99    18275    18392
3    2    14    18    100    18276    18009
3    2    14    18    101    18277    18137
3    2    14    18    102    18278    18265
3    2    14    18    103    18279    18393
3    2    14    18    104    18280    18010
3    2    14    18    105    18281    18138
3    2    14    18    106    18282    18266
3    2    14    18    107    18283    18394
3    2    14    18    108    18284    18011
3    2    14    18    109    18285    18139
3    2    14    18    110    18286    18267
3    2    14    18    111    18287    18395
3    2    14    18    112    18288    18012
3    2    14    18    113    18289    18140
3    2    14    18    114    18290    18268
3    2    14    18    115    18291    18396
3    2    14    18    116    18292    18013
3    2    14    18    117    18293    18141
3    2    14    18    118    18294    18269
3    2    14    18    119    18295    18397
3    2    14    18    120    18296    18014
3    2    14    18    121    18297    18142
3    2    14    18    122    18298    18270
3    2    14    18    123    18299    18398
3    2    14    18    124    18300    18015
3    2    14    18    125    18301    18143
3    2    14    18    126    18302    18271
3    2    14    18    127    18303    18399
3    2    15    19    0    18304    18400
3    2    15    19    1    18305    18272
3    2    15    19    2    18306    18144
3    2    15    19    3    18307    18016
3    2    15    19    4    18308    18401
